Order_ID,Customer_Name,Customer_Location,Restaurant_Name,Cuisine,Order_Date,Delivery_Time_Minutes,Order_Amount,Delivery_Partner,Payment_Method,Rating,Review_Text,Review_Date,Is_Discount_Applied,Restaurant_Location
ORD000139,Craig Mckinney,Johnsonside,"Pittman, Osborne and Ramirez",Japanese,2023-04-04,34,1393.06,Partner A,Net Banking,5,Prove management his take whose protect young store population down might thought.,2023-12-22,FALSE,Randolphburgh
ORD000140,Brian Everett,South Nicholastown,Kelly Inc,Italian,2023-12-08,50,287.01,Partner B,Net Banking,5,Floor week force amount price effort office everyone.,2024-03-20,TRUE,North Nathanberg
ORD000141,Lori Turner,West Amber,"Dalton, Rocha and Johnson",Thai,2023-06-01,74,450.53,Partner A,Credit Card,2,Better get though industry fire out month skill thus act song goal.,2023-06-21,TRUE,Lake Daniel
ORD000142,David Brewer,Adamsside,"Taylor, Park and Phelps",Chinese,2024-02-27,95,226.93,Partner A,Debit Card,4,Recently call reach owner sense against.,2024-02-09,FALSE,Mannstad
ORD000143,Jordan Murphy,Andrewburgh,"Ross, Marquez and Miller",Thai,2023-07-16,62,1226.88,Partner D,UPI,5,Body force church put war you her suddenly.,2023-06-12,FALSE,Lake Melissa
ORD000144,Michelle Young,West Jenniferton,Wright Group,Indian,2024-08-09,103,1084.9,Partner A,Cash,3,Ago police world suffer activity debate new east way live through.,2024-05-15,FALSE,East Haley
ORD000145,Michele Webster,New Tanner,Dickson Ltd,Indian,2024-02-24,84,358.3,Partner C,Cash,5,Since learn student charge cold national central than section possible space process describe.,2024-11-24,FALSE,Prestonfort
ORD000146,Krista Jones,Wrightville,Davis-Vargas,American,2023-09-04,100,778.23,Partner A,Credit Card,5,Man service a north and capital.,2023-05-02,TRUE,New Darrellhaven
ORD000147,Michael Ferguson,Mcdonaldport,Chase-Barber,Japanese,2023-09-26,79,772.27,Partner D,Cash,1,Investment force conference radio prepare idea person can might kitchen many suggest pull.,2023-09-08,TRUE,Brittneybury
ORD000148,Taylor Murphy,Dawnfurt,Willis-Sweeney,Mexican,2023-06-19,12,1887.33,Partner D,UPI,5,Although one three time walk husband sense avoid tree nearly participant rich describe.,2024-06-24,FALSE,Jonestown
ORD000149,Mr. Travis Smith,Whitefort,"Gordon, Smith and Flores",Thai,2024-06-20,75,1133,Partner C,Debit Card,1,Write point very continue office occur red nation society American.,2023-10-03,TRUE,Leebury
ORD000150,Frances Martinez,Davenportland,Lewis-Whitehead,Indian,2023-12-28,48,1815.33,Partner C,Net Banking,4,When quite tree reality thousand shoulder ok fly pull check green law.,2023-09-17,TRUE,East Leonardview
ORD000151,Michael Barrera,East Michelle,Meyer-Valdez,Italian,2024-01-09,30,1952.32,Partner A,Credit Card,3,Up eight deep owner sign in hit consider be student shoulder.,2024-12-16,TRUE,West Brandy
ORD000152,Alexis Patrick,Erinfort,"Bernard, Taylor and Booker",American,2024-04-29,21,591.06,Partner B,Credit Card,5,Economy argue often raise put option early police stage.,2024-04-21,TRUE,Maryborough
ORD000153,Caleb Williams,Sherylstad,"Morris, Huynh and Jones",Indian,2024-12-19,98,1429.78,Partner B,Cash,3,West analysis building others anything view hear.,2024-06-15,TRUE,Guzmanmouth
ORD000154,Linda Beasley,Vegashire,"Norton, Garcia and Kaufman",Mexican,2024-07-14,17,529.89,Partner A,Debit Card,1,Teacher house modern response church woman they visit product attorney car.,2024-09-10,TRUE,Johnland
ORD000155,Debra Banks,Mckinneyview,Smith Inc,Indian,2024-11-22,120,113.22,Partner C,Debit Card,5,Wish decision visit society improve scene contain thank find lawyer purpose artist.,2023-10-09,TRUE,Boydfurt
ORD000156,Jim Howard,Marshallhaven,Hopkins and Sons,Italian,2025-01-07,84,182.69,Partner D,UPI,3,War collection stand development give moment these notice consider significant whom institution.,2024-02-16,TRUE,Thomashaven
ORD000157,Kathryn Hernandez,West Charles,Hernandez LLC,Indian,2023-01-25,88,1053.54,Partner A,Net Banking,5,Threat hit community step during page into according class carry any born.,2024-12-16,FALSE,Lake Caleb
ORD000158,Matthew Hogan,Keithfort,Joseph Group,Japanese,2023-02-18,22,1952.44,Partner D,Credit Card,5,Defense personal leg provide more avoid simple level cause investment.,2023-02-10,FALSE,Nathanland
ORD000159,Cody Werner,Robbinschester,"White, Walton and Maddox",Chinese,2023-11-05,43,1099.79,Partner B,Net Banking,1,Bit staff close poor play special standard responsibility true.,2023-10-12,TRUE,Millsmouth
ORD000160,Rebecca Copeland,New Franciscoport,"Barnes, Molina and Stewart",Japanese,2023-06-22,30,408.22,Partner B,UPI,5,Huge relate evidence stock capital easy.,2023-07-29,TRUE,Rachelmouth
ORD000161,Miss Erica Smith DDS,East Travis,"Wood, Salas and Holden",American,2024-05-07,26,1775.8,Partner A,Net Banking,5,Shake natural throughout agent imagine hear focus.,2023-10-07,FALSE,Delgadoton
ORD000162,Douglas Berger,North John,Carter LLC,Indian,2024-11-05,28,849.85,Partner B,Net Banking,1,Like past herself next away fight most bit to remain mission represent.,2023-10-12,TRUE,East Jessica
ORD000163,Julie Stuart,Lake Gregory,Crawford Group,Chinese,2023-08-06,78,673.78,Partner C,Cash,5,Book set level forget management above fire sit event agency job treat.,2024-06-10,TRUE,Gregoryview
ORD000164,Karen Williams,North Vanessa,Gonzalez LLC,Mexican,2024-07-21,52,1579.26,Partner B,Debit Card,2,Six Mrs avoid manager speech form reveal eat base relationship development account.,2024-04-16,FALSE,South Lisaborough
ORD000165,Joshua Herrera,Carlsonburgh,"Pierce, Kirk and Watkins",Chinese,2024-07-23,78,274.16,Partner D,Debit Card,3,Exist note all like food ball.,2024-08-24,TRUE,Millerstad
ORD000166,Matthew Todd,New Williamport,Levy-King,American,2024-05-14,103,1004.02,Partner B,Debit Card,4,Cold pattern close perform painting over add like issue key along can.,2024-07-16,TRUE,Laurenton
ORD000167,Jessica Curtis,South Jacob,Garcia-Stewart,Thai,2023-03-28,101,1557.2,Partner C,Credit Card,3,Use thought again because close seem ago.,2023-02-18,FALSE,South Joy
ORD000168,Ronald Richardson,West Mark,Shaffer Inc,Chinese,2024-07-28,11,1813.83,Partner A,Net Banking,2,Parent perform free step share feel sign laugh national money.,2023-01-31,FALSE,Jenniferburgh
ORD000169,Christopher Sanford,Patriciafort,"Jacobs, Meyer and Shepherd",Italian,2023-11-04,82,298.94,Partner B,Net Banking,3,Ok environmental huge Mrs perform affect quite compare probably.,2024-09-17,TRUE,Lake Staceyburgh
ORD000170,Danny Liu,Lake John,"Phillips, Moore and Cross",Indian,2024-11-29,44,1359.57,Partner D,Net Banking,5,Scene whose listen break game future chance suggest.,2024-08-07,FALSE,Tinaberg
ORD000171,Randy Porter,Nicoleburgh,"Hughes, Chang and Washington",Indian,2024-09-10,29,1195.06,Partner C,Debit Card,4,Support social read start the never.,2024-01-02,TRUE,Port Erikamouth
ORD000172,Jeffrey Hooper,North Teresachester,Hughes-Clark,American,2023-05-24,85,372.28,Partner B,Credit Card,5,This buy beautiful peace think far training care huge western kitchen federal now.,2023-09-20,TRUE,Jeffreyton
ORD000173,Sandra Simmons,Davismouth,Mills Inc,Indian,2024-05-08,59,519.79,Partner B,Net Banking,3,Season water group million southern bed look establish.,2023-09-10,TRUE,Port Fernandofort
ORD000174,Mrs. Heather Patterson,Jesseland,"Collins, Jones and Huff",Thai,2023-02-22,62,1616.88,Partner B,Debit Card,2,Later someone ahead campaign kind drive.,2023-05-27,TRUE,Maryfort
ORD000175,Anthony Avery,Jonesmouth,Smith-Edwards,Thai,2024-12-21,78,269.75,Partner B,Cash,5,Four pattern conference serious standard everything debate might various resource describe.,2023-12-14,TRUE,Andersonside
ORD000176,Terry Little,Jamesport,"Flores, Figueroa and Clark",American,2024-03-26,45,1861.35,Partner A,Net Banking,3,Hand defense line international political couple family memory hair.,2024-09-13,FALSE,East Daniel
ORD000177,Mario Nielsen,South Angelica,"Scott, Chen and Johnson",Chinese,2024-03-18,91,187.17,Partner C,Debit Card,2,Month life state himself reality view space term whose body better.,2024-10-22,FALSE,Jacquelineville
ORD000178,Thomas Guzman,New Andrewfort,Rodriguez-Bell,Italian,2024-05-20,108,1530.89,Partner C,UPI,4,Dinner or analysis study hotel rule evening whatever look machine create manage.,2023-09-02,TRUE,East Michealland
ORD000179,Catherine Rodriguez,Herreraport,Jones-Flores,Indian,2023-10-26,13,1150.79,Partner D,Net Banking,1,Many marriage seat rest performance consider.,2023-09-27,TRUE,West Elizabeth
ORD000180,Connor Matthews,Ralphview,Lopez-Delgado,Chinese,2024-09-17,106,1289.94,Partner D,Cash,2,Thousand board author thus work listen owner section close.,2023-01-24,FALSE,Lake Maxwellmouth
ORD000181,Whitney Fisher,West Christophershire,Estes-Thompson,Indian,2025-01-12,108,318.13,Partner D,UPI,3,Scene wish true service friend while tend scene air finally.,2024-04-28,TRUE,South Sarahland
ORD000182,Kevin Montoya,Mathewsberg,Brown and Sons,Italian,2023-01-21,95,647.62,Partner C,Debit Card,4,Hand artist pretty every price child alone attack something.,2023-12-13,TRUE,Port Thomasfurt
ORD000183,Susan Hammond,Marcialand,Cooper PLC,Indian,2023-12-18,31,1835.09,Partner A,Cash,5,Every economic along since value your about claim very science reflect.,2025-01-07,TRUE,New Brandy
ORD000184,Christine Jacobson,New Debbieshire,"Mitchell, Mitchell and Rogers",Thai,2023-09-16,19,1399.17,Partner A,UPI,5,Spend degree popular than worry rule big direction matter opportunity teach tree.,2023-04-11,FALSE,North Marymouth
ORD000185,Deborah Benitez,Anthonymouth,"Shaffer, Sutton and Thomas",Indian,2023-10-20,69,358.86,Partner C,Cash,3,Example fast project represent tough white.,2024-03-11,TRUE,North Jonathan
ORD000186,Dana King,Katieview,Mcguire-Ross,Mexican,2023-06-04,86,580.85,Partner A,UPI,4,Week company stand beat approach between matter.,2023-06-27,TRUE,South Douglas
ORD000187,John Becker,Jenniferchester,"Kelly, Harris and Jackson",American,2024-01-24,64,1108.76,Partner A,UPI,1,On early tough give long lot conference identify.,2023-02-26,FALSE,Yubury
ORD000188,Lori Everett,Williamberg,Thomas-Miller,American,2023-06-16,44,848.96,Partner B,UPI,1,Type follow become challenge one research strong nor their respond thus already.,2024-01-13,FALSE,South Michael
ORD000189,Scott Sexton,Jasontown,Maxwell and Sons,Thai,2023-07-02,19,660.49,Partner B,Credit Card,5,Audience relationship hundred southern former already small ready.,2024-06-15,TRUE,South Rebecca
ORD000190,Jennifer Russo,Crystalport,Craig-Carlson,Indian,2023-05-02,27,1472.31,Partner D,UPI,2,Term final painting total upon every investment commercial have.,2023-10-05,TRUE,Perryview
ORD000191,Deborah Richardson,Lunaberg,White-Martin,American,2023-07-29,96,1741.99,Partner C,Net Banking,5,Short value go technology even you student thank there concern.,2024-11-03,FALSE,North James
ORD000192,Matthew Wright,Codyland,Turner Inc,Italian,2023-03-27,17,311.07,Partner C,UPI,5,Much worry federal long federal price resource research lose specific serious standard lay.,2024-01-21,FALSE,Teresaburgh
ORD000193,Nicolas Jones,South Courtneyton,Sawyer-Wiggins,Thai,2023-01-27,91,1693.77,Partner C,Credit Card,3,All pull check town world attorney bag.,2025-01-11,FALSE,South Amyburgh
ORD000194,Chad Michael,Smithburgh,"Callahan, Rodriguez and Nguyen",Chinese,2023-09-12,41,1928.19,Partner B,Net Banking,4,Important law show across child particularly modern answer significant.,2024-06-27,FALSE,Joshuatown
ORD000195,Jessica Zhang,South Raymondburgh,Doyle-Long,Thai,2023-02-25,46,191.71,Partner C,Net Banking,2,From interview remain choose card score make account her soldier Mr let public.,2023-12-09,TRUE,East Elizabeth
ORD000196,John Garrett,Hernandeztown,"Farmer, Gilbert and Collins",Indian,2024-06-04,14,233.23,Partner B,Credit Card,3,Develop summer dream research serious try situation leader raise plant explain store.,2024-11-25,TRUE,Hernandezfort
ORD000197,Caroline Sandoval,Lake Susanbury,"Stevens, Bryant and Payne",Indian,2023-05-08,100,546.96,Partner B,Net Banking,3,Difficult again which stay second learn movement during.,2024-10-13,FALSE,West Katherine
ORD000198,Daniel Young,Lake Christinaville,Franklin-Mcguire,Thai,2023-03-30,57,1100.89,Partner A,Debit Card,4,Sign system federal walk wide learn me expert certain think other.,2023-05-21,FALSE,West Lindseyshire
ORD000199,Tracey Andrade,Peterborough,"Crawford, Vincent and Dalton",Italian,2024-07-17,91,1237.89,Partner B,Net Banking,3,Strategy charge likely clearly room concern smile important every cell evidence fast.,2024-06-24,FALSE,New Jenniferbury
ORD000200,Lauren Silva,Cherryberg,Walker-Potter,Japanese,2023-10-20,53,1169.91,Partner D,UPI,1,Man commercial newspaper explain under structure participant for employee.,2024-05-13,TRUE,West Christophershire
ORD000201,Michael Medina,New Shelley,White-Richardson,American,2024-04-17,111,809.55,Partner B,Debit Card,2,Environment matter hope scientist night stuff story still me only perhaps board.,2024-09-14,FALSE,New Joan
ORD000202,Lori Morales,South Kimberly,"Vincent, Jones and Clark",Chinese,2024-07-15,55,271.52,Partner A,Cash,5,Marriage third seat share board reflect religious age operation level.,2023-03-10,FALSE,South Cassandraville
ORD000203,Jordan Henderson,Harperstad,Martinez-George,Thai,2024-02-20,98,1595.15,Partner A,Debit Card,2,Cut learn morning officer popular spring cause letter think design likely discover.,2023-03-04,FALSE,Ortizfort
ORD000204,Christopher Ward,Sloanbury,Thomas-Hayes,Italian,2023-06-19,60,852.95,Partner A,Net Banking,1,Operation claim how service understand modern open book your discover floor oil yard.,2023-10-02,TRUE,East Kylehaven
ORD000205,Angela Murphy,Rothview,Brooks-Parker,Japanese,2024-09-17,112,341.18,Partner D,Cash,2,Despite lay approach so identify operation.,2024-02-16,FALSE,New Thomas
ORD000206,Marissa Brown,Whiteshire,"Taylor, Brady and Barrera",Thai,2024-12-04,110,1565.17,Partner C,Debit Card,4,Painting tend both Congress carry course skill never only.,2023-06-13,TRUE,Ericfort
ORD000207,Martha Campbell,Woodview,"Holt, Austin and Steele",Italian,2024-08-25,45,1866.33,Partner B,Net Banking,4,Agree respond skill how human everything truth fact both none nature clearly.,2024-08-14,TRUE,Cherylberg
ORD000208,Donald Fox,Middletonchester,"Cook, Payne and Price",American,2023-07-16,118,899.64,Partner D,Net Banking,1,Three your member wear good where through go.,2023-06-02,FALSE,Port Kimberly
ORD000209,David Mitchell,Maloneside,Barber Ltd,Japanese,2023-05-15,56,327.46,Partner A,Cash,2,Worker certain term when growth power writer.,2024-12-14,TRUE,Port Wesley
ORD000210,Tamara Romero,Peckbury,Cabrera-Wise,American,2024-04-12,119,154.02,Partner A,Cash,3,Hundred box personal generation society must voice beyond true responsibility.,2024-04-11,FALSE,North Mary
ORD000211,John Riddle,Heatherview,Gardner-Greer,Japanese,2024-10-06,19,1511.25,Partner B,Credit Card,5,Mother while deep east per laugh first or defense.,2023-03-26,FALSE,East Christopher
ORD000212,Benjamin Harmon,Kleinberg,"Marshall, Bond and Miller",Italian,2023-09-29,56,1286.3,Partner A,Net Banking,2,Behavior take fine police floor who same.,2023-08-19,FALSE,Justinland
ORD000213,Thomas Shields,Morganburgh,Wright PLC,American,2023-07-31,28,977.18,Partner A,Debit Card,1,Sing offer civil standard truth best choose enjoy.,2023-07-04,TRUE,Meadowshaven
ORD000214,Kathryn Tate,South Lindaberg,Taylor PLC,Chinese,2024-01-31,112,204.86,Partner C,Cash,1,Include security exist small spring director strong him seem marriage front follow expect hit.,2024-12-15,FALSE,South Shelbyville
ORD000215,Elizabeth Tyler,Dianaburgh,Clay Group,American,2023-01-19,106,1015.61,Partner C,Cash,4,Kid group another fire power race idea degree edge identify note lose though.,2023-03-06,TRUE,West Robert
ORD000216,Mrs. Stephanie House,Port Shane,"Wong, Brooks and Flores",American,2024-12-28,116,724.1,Partner D,Credit Card,4,Anything wait indicate style list laugh increase.,2023-11-13,FALSE,East Joshua
ORD000217,Keith Good,Garyhaven,Church Ltd,Indian,2024-08-09,32,1501.86,Partner B,Cash,3,Tough media very line question current.,2024-06-22,FALSE,Stephanieport
ORD000218,Christopher Jones,Lake Julieborough,"Rogers, Bryant and Sutton",Thai,2024-02-02,97,641.62,Partner A,Net Banking,4,Win in head whole mouth scientist.,2023-05-17,TRUE,Amyport
ORD000219,Natalie Bolton,Angelicashire,"Ball, Hodge and Nichols",Indian,2024-02-18,79,1555.4,Partner A,UPI,3,Soon we protect our student relationship.,2024-05-28,TRUE,West Kelseyside
ORD000220,Margaret Bryant,West Brittany,"Humphrey, Johnson and Drake",Mexican,2024-06-28,19,859.73,Partner C,Net Banking,1,Current here understand pick book data sometimes still sign career will as present.,2024-09-21,TRUE,Port Nicholas
ORD000221,James Caldwell,Lake Tammyfort,Davis Group,Mexican,2024-09-11,98,1535.67,Partner D,Cash,5,Miss decade part clearly yeah tonight about image story item fund evening unit.,2024-05-08,TRUE,Matthewville
ORD000222,Morgan Reyes,Leonside,Kerr-Meyers,Thai,2023-05-19,15,1472.55,Partner A,Net Banking,5,Within edge across reduce turn final manage century go serve just action.,2024-08-27,TRUE,Campbellport
ORD000223,David Page,Allenberg,Myers-Bell,Indian,2024-09-03,23,510.31,Partner C,Cash,5,Cover somebody by director coach wind.,2024-08-07,FALSE,Davidton
ORD000224,Kyle Golden,North Michellechester,Spencer and Sons,Italian,2024-04-26,51,552.52,Partner C,Net Banking,3,Mind plant without red leave executive traditional push music drop page within our.,2024-09-23,FALSE,Lake Johnside
